Age,Gender,Hydration_Level,Oil_Level,Sensitivity,Humidity,Temperature,Skin_Type,skin_score,skin_age
18,Female,High,Medium,Medium,51.5,17.9,Normal,100,15
59,Male,Low,High,Low,78,27.7,Oily,69,53.5
25,Female,Low,Low,High,29.6,17.9,Dry,39.6,44.4
50,Male,Medium,High,Medium,80,25.2,Oily,85.4,31.9
48,Male,Medium,Medium,Low,39.8,25.9,Normal,100,33
55,Female,Low,Low,High,31,14.1,Dry,27.4,75
44,Male,Medium,Medium,Medium,35,14.9,Normal,100,30.5
56,Male,Low,High,Medium,77.6,20.7,Oily,52.9,57.8
48,Male,Low,Low,High,29.5,12,Dry,22.7,68
46,Female,Low,High,Medium,66.2,29,Oily,63.8,43.9
31,Male,Low,Low,High,28.6,28.5,Dry,32.1,51
39,Male,Medium,High,Low,39.8,26.3,Oily,99.1,19.3
20,Female,Low,High,Medium,76.7,25.5,Oily,57.3,22.8
54,Male,Low,High,Medium,77.1,21.2,Oily,67.6,53.3
37,Female,Low,Medium,High,54.2,19.1,Combination,64.6,43.4
42,Male,Medium,Medium,Low,46.6,31.1,Combination,100,28.9
29,Male,Low,Low,High,48.5,16,Dry,57.6,35.4
25,Male,Low,Low,High,27,10,Dry,41.3,44.9
49,Female,Medium,High,Medium,60.3,14.4,Combination,83,37.8
41,Male,Low,Low,High,30.8,11.5,Dry,33.8,61
40,Male,Medium,Medium,Medium,48.6,20.8,Normal,100,32.1
23,Male,Medium,High,Medium,54.6,15.9,Oily,95.6,15
38,Male,Medium,Medium,Low,57,27.9,Combination,100,18
50,Female,Medium,Medium,Medium,40,27.7,Normal,97.9,33.9
26,Male,Medium,Medium,Low,64.8,22.6,Normal,100,15
58,Male,Low,Low,High,42.6,15.3,Dry,38.9,78
30,Male,Medium,Medium,Low,44.2,19,Combination,100,15
52,Female,Low,High,Medium,30.4,30.1,Oily,65.1,51.5
31,Female,Medium,Medium,Medium,51.7,23,Normal,100,16.3
38,Female,High,Medium,Medium,49.3,16.2,Normal,100,20.6
49,Female,High,Medium,Low,46.9,16,Normal,100,29
39,Male,Low,Low,High,32.2,18.3,Dry,53.8,53.4
55,Female,High,Medium,Low,38.2,13.2,Normal,100,35
31,Female,High,Low,Medium,39.9,23,Normal,100,15.7
27,Female,Medium,Medium,Low,60.1,16.9,Normal,100,15
35,Female,High,Medium,Medium,46.5,14.4,Normal,100,16.4
33,Male,Low,Low,High,23.4,13.2,Dry,45.8,49.9
28,Male,Low,Low,High,51,15.4,Combination,58.8,35.8
19,Female,Low,Low,High,28.6,15.3,Dry,44,29
55,Male,Medium,High,Low,73.9,20.1,Oily,99.3,35
20,Female,Medium,Low,Low,27.2,17.9,Oily,100,15
58,Male,Medium,Medium,Low,61,22.6,Combination,100,41.5
46,Male,Low,Low,High,41.3,11.3,Dry,41.8,64
57,Male,Medium,Medium,Medium,37.8,13.5,Normal,94.1,37
22,Female,Low,Low,High,29.1,16.9,Dry,46.5,32
58,Female,High,Medium,Low,34.3,25.1,Combination,100,38
51,Female,Low,High,Medium,80,23.9,Oily,61.1,54.1
52,Female,Medium,Medium,Low,35.5,28.1,Oily,100,32
29,Female,Medium,Medium,Medium,64.9,19.4,Combination,100,19.6
55,Male,Medium,Medium,Low,54.5,12.6,Normal,100,35
54,Female,Medium,High,Medium,72.1,15.9,Oily,80.6,36.1
51,Male,Medium,Medium,High,32.4,14.7,Normal,81.4,39.3
55,Female,Low,Low,High,50.9,14.2,Dry,39,74.2
32,Male,Medium,Medium,Low,47.1,23.1,Normal,100,17.4
40,Female,Low,Low,High,43.8,14.2,Dry,36.3,55.4
20,Male,Medium,High,Medium,76.4,26.4,Oily,100,15
54,Female,Medium,High,Medium,71.4,17.8,Oily,85.8,34
55,Female,Medium,High,Medium,61.8,14.7,Combination,90.2,36.7
59,Male,Low,High,Low,76.1,34.7,Oily,61.8,59.4
55,Male,Low,Low,High,23.2,12.9,Dry,21.5,75
35,Female,Low,Low,High,41.1,18.5,Dry,52.8,42.8
54,Male,Low,Low,High,35.1,15.3,Dry,44.5,74
54,Male,Low,High,Medium,58.4,23.6,Oily,62.2,53.4
56,Male,Low,High,Low,80,26,Oily,57.5,56.2
56,Male,Medium,High,Low,77.3,33.1,Oily,80.2,41.5
39,Male,Low,High,Medium,80,23.2,Oily,71.2,37
37,Female,Low,High,Medium,73,26.7,Oily,64.7,38.4
53,Female,High,Medium,Medium,43.9,19.3,Normal,100,33
30,Male,Low,Low,High,25.6,12.7,Dry,39.1,49.4
58,Male,Low,Medium,High,49.8,21.7,Normal,47.7,69.2
25,Male,High,Medium,Medium,33,17.2,Normal,100,15
55,Female,High,Medium,Low,60.7,15.9,Normal,100,35
23,Female,Low,Low,High,26.4,15.1,Dry,50.4,33
42,Female,Medium,Medium,Low,41.9,19.7,Normal,100,23.8
44,Male,Medium,Medium,Low,39.8,16.6,Combination,100,29.8
54,Male,Low,Low,High,27.2,10.4,Dry,30.6,74
53,Female,High,Medium,Medium,57.5,12.8,Normal,100,33
52,Female,Medium,Low,High,25.2,18.3,Combination,65.4,52
37,Male,Low,Low,High,24.7,12.7,Dry,31.1,57
24,Male,Medium,High,Medium,62.6,28.3,Oily,97.5,15.7
37,Male,Low,Low,High,24.9,10,Dry,26.2,57
42,Male,Medium,High,Medium,53.9,18.6,Oily,99,30.2
43,Male,Low,Low,High,33.4,17.3,Dry,43.1,53.9
59,Female,Medium,Low,High,36.5,17.8,Dry,60.8,67.2
33,Female,Medium,Medium,Low,53.2,15.2,Normal,100,15.4
40,Male,Low,Low,High,31.7,15.1,Dry,35.6,60
52,Female,High,High,Medium,30,25.1,Oily,90.7,35
53,Male,Medium,High,Low,67.4,19.9,Oily,100,33
56,Male,High,Medium,High,30.6,20.2,Oily,82.8,40.8
34,Female,Medium,High,Medium,67.3,24.8,Oily,97.9,16.1
32,Male,Low,Low,High,27.4,19.8,Dry,34.4,52
51,Female,Medium,Medium,Medium,40,20.6,Normal,99,32.5
53,Male,Low,Low,High,43.2,18.8,Dry,49.2,68.3
25,Male,Low,High,Low,56.4,25.9,Oily,93.1,15
20,Female,High,High,Low,37.6,30.1,Oily,100,15
34,Male,High,Low,High,55.3,17,Combination,82.6,22.5
31,Female,Low,Low,High,31.4,24.6,Combination,40.4,43.3
59,Female,High,Medium,Medium,61.1,25.5,Normal,100,39
25,Male,Low,High,Medium,77,23,Oily,79.1,22.4
34,Male,Medium,Medium,Low,56,21.2,Normal,100,15.8
21,Male,Low,High,Medium,63.4,20.7,Oily,80.9,17.8
23,Female,High,Medium,Low,46.5,14.9,Normal,100,15
57,Male,Medium,Medium,Low,65.4,27.2,Normal,100,37
52,Male,Low,High,High,27.5,17.9,Combination,34.7,72
34,Male,Low,High,Low,61.2,16.7,Combination,81.4,25.4
56,Female,Medium,High,Low,71.5,26.1,Oily,96.3,36
31,Female,High,Medium,Medium,65.3,19.1,Normal,100,20
57,Male,Low,Low,High,28.7,18.3,Dry,29,77
49,Female,Medium,Medium,Low,48,24.2,Normal,100,32.3
33,Male,Low,Low,High,43,17.9,Dry,60.2,38.2
29,Male,Medium,Medium,Low,60.1,16.9,Normal,100,15
54,Male,Low,High,Medium,68.2,19.3,Oily,59.7,53.6
54,Male,Low,Low,High,33.2,12.3,Dry,36.5,74
40,Male,High,Medium,Low,27.5,18.1,Normal,100,23.4
23,Male,High,High,Low,78,24.6,Normal,100,15
25,Female,Medium,High,Medium,74.7,29.6,Oily,89.9,17.7
56,Male,Low,Low,High,29.7,16.2,Dry,25.2,76
31,Male,Low,Low,High,31.4,15.3,Dry,38.1,49.2
42,Female,Medium,Medium,Low,68.3,18.2,Normal,100,29
56,Male,Low,High,Medium,77.6,24.2,Oily,55.8,60.4
27,Female,Medium,Medium,Medium,61.3,17.1,Normal,100,15
34,Male,Medium,High,Medium,63.1,29.7,Oily,91.8,15.7
23,Male,Low,High,Medium,75.6,16.7,Oily,70.2,20.4
33,Male,Low,Low,High,35.2,17.7,Dry,43.8,44.8
34,Female,Low,High,Low,80,20.5,Oily,72.7,29.8
49,Female,High,Medium,Medium,27.8,14.6,Normal,91.1,31.2
26,Male,Medium,High,Medium,31.8,18.2,Oily,93.1,15
37,Male,Low,Low,High,30.8,17,Dry,43,54.3
20,Male,Low,Low,High,29.3,23.9,Dry,48.8,30
42,Male,Low,Low,High,24.6,13.8,Dry,41.1,62
42,Male,Low,High,Low,39.6,26.7,Combination,78.5,32.6
26,Male,Low,Low,High,27.7,16.4,Combination,47.2,36.6
30,Male,Medium,Medium,Low,52.6,15,Normal,100,18.6
37,Female,Medium,Medium,Medium,44.7,24.8,Oily,98.5,23.9
53,Female,High,Medium,Medium,48.1,14.9,Normal,100,33
51,Male,Low,High,Low,75.6,27.9,Oily,67,49.4
33,Female,Low,Low,High,23.9,17.7,Dry,40.1,53
54,Male,Medium,Medium,Low,65.5,23.4,Combination,100,34
41,Male,Low,High,Low,65.3,20.3,Oily,79.5,34.6
57,Male,High,Medium,Low,30.4,17.5,Normal,100,37
33,Male,Medium,High,Medium,49.7,24.9,Combination,100,20
48,Male,Medium,Medium,Low,63.8,25.8,Oily,90.6,29.1
52,Female,High,Low,High,28.6,26.1,Combination,68.6,51.3
39,Male,Medium,High,Medium,80,26,Oily,88.8,22.3
54,Female,Medium,Medium,Medium,69.4,16.9,Normal,90.1,34
50,Female,Low,Low,High,23,15.8,Dry,28.3,70
31,Male,Low,Low,High,23.1,16,Dry,39.1,49.5
35,Female,Medium,Low,High,20,28.5,Combination,69.1,38
30,Female,High,Medium,Medium,42.6,14,Normal,100,15
49,Male,Medium,High,Medium,62.5,27.4,Combination,82.3,38.3
52,Male,High,Low,High,68.5,13.4,Combination,68.8,51.5
26,Female,Medium,Medium,Low,62,22.7,Oily,100,15.2
51,Male,Medium,Medium,Medium,56.6,22.6,Normal,100,31
39,Male,Medium,High,Low,54.1,24,Normal,100,19
29,Male,Medium,Medium,Low,33.1,17.2,Normal,100,16.5
54,Male,Medium,Medium,Medium,68.7,32.2,Combination,93.3,35.4
28,Male,Medium,Medium,Medium,51.2,19.6,Normal,100,15.9
37,Female,Medium,Low,Medium,49.5,19.1,Oily,95.3,27.1
20,Male,Low,Low,High,46.5,15.7,Dry,44.1,30
53,Male,High,Medium,High,32.2,15.2,Combination,84.9,37.1
23,Male,Low,Low,High,34.5,20.1,Dry,44,33
53,Male,Medium,Medium,Low,56.4,18.3,Normal,100,35.3
51,Female,Medium,Medium,Low,64.3,13.9,Normal,100,31
18,Female,Low,Low,High,26.9,12.7,Dry,36.1,28
51,Male,Medium,High,Medium,52.1,27.2,Oily,96.1,31.5
53,Female,Low,Medium,Medium,51.8,29.1,Oily,73,53.8
32,Male,Medium,Medium,Low,54.1,17.6,Normal,100,17.2
32,Male,High,Medium,Low,41.8,16.7,Normal,100,15
54,Female,Medium,Medium,Low,60,15.5,Normal,100,34
46,Female,Low,Low,High,29.6,13.9,Dry,30.2,66
48,Male,High,Medium,Low,51.5,15.2,Normal,100,28
18,Male,High,Medium,Low,41.9,20.2,Normal,100,15
20,Male,High,Medium,Medium,63.4,15.6,Normal,100,15
39,Male,Medium,Medium,Low,73.8,27.9,Oily,98.5,29.5
24,Female,Low,Low,High,45.1,15.4,Dry,57.1,30.6
40,Male,Low,Low,High,32.9,14.8,Dry,46.9,53.2
26,Male,Medium,High,Low,51.9,24.6,Oily,100,15
49,Female,Low,Low,High,31.2,16.8,Dry,34.1,69
20,Female,Low,Low,High,42.9,10,Dry,54.4,26.5
41,Male,Medium,High,Medium,49,20.5,Combination,95.5,23.7
38,Female,Medium,Medium,Medium,70.1,15.1,Normal,93.6,29.1
53,Female,Low,High,Medium,62.1,23.9,Oily,66.5,53.8
25,Male,Medium,High,Low,54.1,22.3,Combination,100,15
56,Male,Low,Low,High,24.6,10.6,Dry,20.9,76
53,Female,Low,Medium,Medium,33.3,13.7,Dry,63.3,60.1
40,Female,Low,High,Low,66.6,29.2,Oily,75.4,28.4
23,Female,Low,High,High,25.3,26.8,Oily,55.5,33
49,Male,High,Medium,Medium,53.1,17.2,Normal,100,31.6
44,Female,Low,High,Medium,50.7,28.8,Oily,70.2,44.7
22,Male,Low,Low,High,27.9,19.3,Combination,51.3,32
35,Male,Medium,Medium,Low,65.3,16.6,Normal,100,20.4
28,Male,Medium,Medium,Low,56.6,17.4,Normal,100,15
54,Female,Low,Low,High,30.5,15.2,Dry,28.5,73.5
42,Female,Medium,High,Medium,55.7,15.9,Oily,96.9,31.5
55,Female,Low,Low,High,40.8,16.6,Dry,45.6,69
31,Female,High,Low,High,26.2,15.6,Oily,85.2,18.6
30,Male,Medium,High,Medium,45.9,25.2,Normal,100,15
53,Male,Medium,Medium,Medium,35.4,13.4,Combination,93.5,35.7
56,Male,Medium,High,Medium,62.7,29.9,Combination,81.4,37.5
41,Female,Low,Low,High,29.9,15.3,Dry,28.7,61
47,Male,Low,Low,High,45.5,18,Dry,44.2,67
57,Female,Medium,Medium,Low,37.9,17,Normal,100,38.3
34,Female,Low,Medium,Medium,63.2,16.1,Normal,86.4,31.3
37,Male,Low,Low,High,27.7,13.4,Dry,29.3,57
42,Female,Medium,Medium,Low,62.1,26.3,Normal,100,27.2
21,Male,High,Medium,Medium,43.5,20.8,Normal,100,15
58,Male,Medium,High,Low,77.9,33.5,Oily,87.8,38
55,Female,High,Medium,Medium,60.9,16,Normal,100,35
25,Male,Medium,High,Low,77,22.4,Oily,100,16.8
41,Male,Medium,High,Low,58,31.2,Oily,99.4,23.8
44,Female,Low,Low,High,23.3,11,Dry,30.8,64
46,Male,Low,Low,High,31.2,17,Dry,36.5,66
32,Male,Low,High,Low,77.9,23.2,Oily,71.5,25.1
56,Male,Medium,High,Low,62.2,27.3,Oily,93.1,36
23,Female,Medium,Medium,Low,54.6,19.3,Normal,100,15
55,Male,Low,High,Low,60.9,25.7,Combination,74.8,56.6
36,Male,Medium,High,Low,74.3,19.9,Oily,97.9,22.1
58,Male,Low,Low,High,27.2,16.6,Dry,34.1,78
51,Male,Low,Low,High,28.2,16.1,Dry,22.7,71
49,Male,Low,High,Medium,65.8,23.2,Oily,70.6,43
37,Male,Low,Low,High,28.6,17.1,Dry,43.9,56.2
23,Male,High,Medium,Low,71.5,29.1,Normal,100,15
51,Male,Low,High,Medium,79.7,26.9,Oily,65.7,46.6
34,Female,Low,High,High,26.8,16,Combination,50.2,43.1
44,Male,Medium,Medium,Medium,39.9,16.8,Normal,100,32.3
38,Female,High,Medium,Low,50.6,19.5,Combination,100,18
45,Male,Low,Low,High,26.2,10.3,Dry,28.9,65
37,Male,Low,Low,Medium,60,22.3,Combination,69.9,40.6
25,Female,Low,Low,High,27.4,16.3,Dry,37.8,41.5
46,Female,Medium,Medium,Low,60.6,22.4,Normal,100,33.8
32,Male,Low,High,Medium,72.3,24.3,Oily,68.7,31.1
31,Female,High,Medium,Medium,68.1,15.6,Combination,100,15
52,Female,Low,Low,Low,63.8,23.8,Oily,80,43.9
35,Female,Medium,High,Low,56.5,26,Oily,100,21.3
51,Female,Low,Low,High,28.5,18.1,Dry,43.7,69.3
27,Female,Low,Low,High,34.2,15.6,Dry,36.7,47
56,Male,Medium,Medium,Medium,61.8,14.8,Normal,94.7,36
48,Male,High,High,Low,58.1,18.5,Oily,100,28
55,Male,Medium,High,Low,58.4,23.4,Oily,100,35
24,Male,Low,High,High,52.6,22,Combination,55.8,28.4
40,Male,Low,High,Medium,74.3,24.8,Oily,69.2,35.2
37,Male,Medium,Medium,Low,36.7,26.1,Combination,100,24.4
52,Male,Low,Low,High,29.7,20.3,Oily,28.7,72
55,Male,Medium,High,Low,71.9,21.6,Oily,100,35
34,Female,Medium,High,Low,58,24.6,Oily,100,19.1
32,Female,Medium,Medium,Medium,51.2,22.2,Normal,100,25
49,Female,Medium,Medium,Low,56,14.2,Normal,100,33.5
39,Female,Medium,Medium,Low,58.1,16.9,Normal,100,21
50,Female,Medium,Medium,Low,39.1,18.4,Normal,100,41.5
30,Male,Medium,Medium,Medium,56.7,17,Normal,100,19.3
28,Female,Low,Low,High,28.4,16.4,Dry,47.4,43.3
41,Female,Low,Low,High,51.9,16.4,Dry,55.1,51.6
31,Male,Low,Low,High,79.2,15.9,Dry,25.1,51
56,Male,Low,High,Medium,60.1,23.4,Oily,57.2,59.5
34,Male,Medium,High,Low,60.7,23.8,Oily,100,15
33,Male,Low,Low,High,30.4,11.4,Dry,36,51
53,Female,Low,High,Medium,76.9,21.5,Oily,55.3,53.2
26,Male,Low,Medium,Low,47.4,30.1,Combination,87.9,15
32,Female,Low,Low,High,33.8,12.4,Dry,40.7,44
27,Male,Low,High,Medium,62.4,23.4,Oily,80.4,23.5
41,Male,High,Medium,Medium,32,16.8,Normal,100,27.2
52,Male,Low,Low,High,25.6,16.6,Dry,36.1,70.7
33,Female,Low,Low,High,30.8,17.8,Dry,46.6,40.4
53,Male,Low,High,Medium,79,22.7,Oily,60.5,52.9
59,Female,Medium,High,High,50,27.3,Oily,69.4,53.7
27,Female,Low,Low,High,26.2,16,Dry,32,44.8
41,Female,Low,Low,High,29.5,17.5,Dry,30.2,61
30,Male,Low,Low,High,26.8,12.6,Dry,30.2,50
54,Male,Medium,High,Medium,70.3,25.4,Oily,85.8,34
45,Female,Medium,High,Medium,64.2,23.9,Oily,100,25.3
24,Female,Medium,High,Low,44.9,16.7,Combination,100,15
53,Male,Medium,High,Medium,59,28,Combination,90.4,33
31,Male,Low,High,Medium,70.5,26.3,Oily,64.9,32.4
54,Male,Low,High,Medium,74.8,27.4,Oily,57.7,54.8
58,Female,Medium,Medium,Low,43,15.7,Normal,100,38
44,Female,Medium,Medium,Low,49.1,23.7,Normal,100,26.7
59,Male,Medium,High,Medium,55.8,22.5,Oily,97.3,39
40,Female,High,Medium,Low,45.7,16.5,Normal,100,21.6
49,Female,Low,High,Low,62,28.8,Combination,64.9,49.2
55,Male,Low,High,Medium,47.4,25.6,Oily,70.2,51.5
35,Female,Low,Low,High,27.5,14.6,Dry,30.5,55
52,Male,Low,Low,High,26.5,12,Dry,28.1,72
51,Male,Medium,Medium,Medium,75,25.2,Normal,97.2,31
59,Female,Low,Low,High,29.7,10.7,Dry,21.5,79
32,Male,Low,High,Medium,80,29.4,Oily,57,30.5
18,Male,Low,Low,High,22.2,16.6,Combination,50.8,28
40,Male,Low,Low,High,25.6,11.3,Dry,40.3,59.8
25,Male,Medium,Medium,Low,53.7,27,Oily,100,15
32,Male,Medium,High,Medium,80,15.9,Oily,90,16.6
31,Male,Medium,Medium,Low,60.3,15.5,Normal,100,15.3
55,Female,Medium,High,Medium,35.7,18.3,Oily,85.1,35
59,Male,Low,High,Low,69,22.1,Oily,73.1,53
48,Male,Low,Low,High,30.1,15.9,Dry,27.5,68
24,Male,Low,Low,High,50.1,14.6,Dry,49.1,34
18,Male,Low,Low,High,24.3,14.9,Combination,45.8,28
28,Female,Low,Low,High,49,13.9,Dry,44.9,38.5
54,Male,High,Medium,Low,75,13.7,Normal,100,34
32,Male,Low,Low,High,30.3,17.3,Combination,54.4,39.7
56,Male,Low,Low,High,33,11.5,Dry,29.1,76
25,Female,High,Medium,Low,60.9,13.7,Normal,100,15
18,Female,Medium,Medium,Low,39.2,18.3,Normal,100,15
48,Male,Low,High,Low,70.9,23.3,Oily,78.6,42.8
30,Male,High,Medium,Low,47.3,14,Normal,100,15
45,Female,Low,Low,High,39.9,15.9,Dry,45,54.7
24,Male,Low,Low,High,20,15.5,Dry,33.6,34
52,Male,Low,High,Medium,80,20.4,Oily,56.8,56.2
52,Male,Medium,Medium,Medium,69,31.3,Combination,88.6,35.1
52,Female,Medium,Medium,Low,50.3,22.2,Normal,100,32
47,Male,Low,Low,High,58,23.1,Dry,50.1,60.6
37,Female,Low,Low,High,25.4,15.2,Dry,37.2,57
58,Male,Medium,Medium,Medium,51.3,21.6,Normal,100,43.5
48,Female,Low,Low,High,27.6,16.5,Dry,31.5,68
42,Female,Medium,High,Medium,44.1,19.4,Oily,90.3,23.5
58,Female,Low,Low,High,32.8,12.8,Dry,28.3,78
50,Female,Medium,Medium,Medium,68.3,27.3,Oily,97.3,37.3
37,Male,Low,Low,High,32.8,16.7,Dry,31.8,57
57,Male,Medium,High,Medium,39.4,26.7,Oily,97.6,37
58,Male,Low,Low,High,32.8,11.6,Dry,25.2,78
28,Male,Low,High,Medium,80,30.6,Oily,59,28.3
37,Male,Low,Low,High,20,17.6,Dry,39.2,57
57,Male,Low,Low,High,32.9,17.1,Dry,28.1,77
22,Female,Low,High,High,32.8,14.1,Normal,54.3,30.8
45,Female,Medium,Medium,Medium,53.5,18.1,Normal,100,37.5
22,Female,Medium,High,Medium,74.7,25.9,Oily,100,15
54,Male,Low,Low,High,41.5,17,Dry,35.4,74
33,Female,Medium,High,Low,70.2,25.2,Oily,99.6,21.4
28,Female,Medium,High,Low,74.4,26.2,Oily,100,15
32,Male,High,Medium,Low,34.1,15,Normal,100,15
35,Male,High,Medium,Medium,56.6,14.5,Oily,100,18.6
52,Female,Low,Low,High,45.6,19.7,Combination,52.3,63.6
55,Male,Medium,Medium,Low,42.2,20.9,Normal,100,35
38,Male,Medium,High,Low,24.3,26.6,Oily,95.4,22
20,Female,Medium,High,Low,33.3,24.3,Oily,100,15
30,Male,Low,Low,Medium,78.6,24.1,Oily,54.8,37.1
26,Male,Low,High,Medium,48.8,22.6,Combination,73.5,24.9
28,Female,High,Low,Medium,47.9,19.5,Combination,100,15
43,Female,Low,Low,High,51.2,13.8,Dry,46.8,56
42,Male,Low,Medium,Low,46,25.6,Combination,79.4,29.7
27,Female,Medium,High,Medium,75.3,24.5,Oily,90.8,15
24,Male,High,Medium,Low,53.8,12.8,Normal,100,15
58,Female,Medium,High,Medium,74.7,31.2,Oily,72.9,54
46,Female,Medium,Medium,Medium,70.6,23.3,Oily,89.5,33.5
55,Female,Low,Low,High,22.1,10,Dry,25.7,75
28,Female,High,Medium,Medium,62.7,12.5,Normal,100,15
41,Male,Medium,Medium,Low,61.6,14.3,Oily,100,23.8
49,Male,Low,High,Medium,64.1,24.9,Oily,63.4,49.2
21,Female,Low,Low,High,24.7,26,Dry,36.9,31
54,Male,Low,High,Low,74.4,27.7,Oily,74.8,53.5
42,Female,Medium,High,Medium,31,27.1,Normal,91,26.3
28,Male,Low,Low,High,27,16.1,Dry,51.2,42.1
19,Male,Low,High,Low,76.1,25.6,Oily,74.1,16.6
34,Male,Medium,Medium,Medium,32.9,14.9,Normal,100,23.4
52,Male,Medium,Medium,Low,60.8,15.1,Normal,100,32.8
28,Male,High,Medium,Medium,44.6,15,Normal,100,15
30,Female,Low,Low,High,50.8,15.1,Combination,59.8,41.5
28,Male,Low,Low,High,76.5,17.1,Dry,52.5,41.3
51,Female,Medium,Medium,Low,46.8,20.4,Oily,100,31
31,Female,High,Medium,Medium,53.4,19.2,Normal,100,15.7
59,Male,Medium,Medium,Low,56.1,28.7,Normal,97.6,39
58,Female,High,Medium,Medium,62.4,25.2,Normal,100,40.1
21,Female,Low,High,Medium,66.8,19.2,Oily,80.4,16.1
57,Female,Medium,High,Medium,45.8,28.4,Combination,91.5,39.3
58,Female,Medium,High,Medium,66.8,22.4,Oily,88.6,38
47,Male,Medium,Medium,Low,44.5,16.2,Normal,100,27.1
46,Female,Medium,High,Medium,78.5,23.1,Oily,97,31.1
21,Male,High,Low,High,32.1,19.1,Combination,85.8,15
18,Male,Low,High,Medium,60.9,22.7,Oily,78.2,15
32,Female,Low,High,Medium,71.3,23.2,Oily,78.9,28.9
31,Male,High,Medium,Low,68.2,24.2,Combination,100,15
22,Male,High,Low,Low,25.3,16.8,Combination,100,15
38,Male,Low,Low,High,33.5,17.7,Dry,43.5,53.5
47,Female,Medium,Medium,Low,50.5,20.6,Normal,100,31.5
40,Female,Low,High,Low,53.6,24.7,Oily,85.2,24.2
35,Female,Medium,Medium,Medium,65.6,18.5,Oily,100,21.6
26,Male,Low,High,Low,65.1,27.5,Oily,73.2,23.9
32,Female,Low,High,Low,57.2,21.9,Oily,75.2,20.1
41,Male,Medium,High,Medium,69.5,28.7,Combination,94.2,25
21,Male,Low,Low,High,29.8,14.5,Dry,38.6,31
57,Male,Medium,High,Low,60.1,18.3,Normal,95.7,37
52,Male,Medium,High,Low,77,20.8,Oily,93.3,32
36,Female,Medium,Medium,Medium,64.5,16.4,Oily,100,24.7
46,Male,Low,High,Low,76.6,27.1,Oily,57.1,47
57,Male,Low,Low,High,26.8,16.1,Dry,37.8,77
52,Male,Medium,Medium,Low,37.6,15.8,Oily,100,34.1
59,Female,Medium,High,Medium,37.5,23.2,Combination,90.6,39
47,Male,Low,Low,High,31.7,18.5,Normal,38.6,67
30,Female,Medium,Medium,Medium,60,15.4,Normal,100,17.6
24,Male,Medium,Medium,Low,60.3,29.6,Combination,100,15
25,Male,Low,Low,High,24.4,16.3,Dry,42.2,43.3
52,Female,Medium,Medium,Medium,67.7,27.1,Oily,90.5,35.7
53,Female,Medium,Medium,Medium,57.4,20.1,Normal,100,33
25,Male,Medium,Medium,Low,52.6,18.7,Combination,100,15
42,Male,Low,Medium,Medium,40.7,13.8,Normal,74.8,41
33,Female,High,Medium,Low,58.3,14.1,Normal,100,15
43,Male,Low,Medium,Medium,37.4,16.3,Combination,74.9,44.8
32,Female,Medium,High,Medium,51.2,20.3,Normal,100,20.1
27,Female,High,Medium,Medium,59.5,26.8,Normal,100,15
41,Female,Medium,Medium,Medium,64.3,18.7,Normal,100,32
48,Male,Medium,Low,High,55.9,14.4,Combination,65.4,51.5
21,Male,High,Medium,Medium,33.1,15.4,Combination,100,15
54,Male,Medium,High,Low,70.7,17.2,Oily,85.4,34
52,Male,Medium,Medium,Low,62.1,17.4,Normal,100,32
43,Male,Low,Low,High,25.2,15,Dry,40.1,63
56,Male,Medium,High,Medium,80,24.3,Oily,90.3,36
33,Female,High,Medium,Medium,62.3,18.5,Normal,100,18.5
55,Female,Low,High,Medium,45.6,22.2,Oily,73.3,55.5
52,Female,Low,High,Medium,59.4,26.8,Oily,73.2,56
52,Female,Medium,Medium,Medium,32.9,15.2,Normal,89.3,33.8
52,Female,Low,High,Low,75.6,30.2,Oily,55.6,56.8
59,Female,Medium,High,Low,39.6,30.6,Oily,88.2,39
40,Male,Low,Low,High,29.9,10.3,Dry,34.2,60
37,Female,Low,High,High,74.1,23.8,Oily,39.8,47.6
41,Male,High,Medium,Low,59.8,18.7,Normal,100,21
23,Female,Medium,High,Medium,29,15.7,Combination,99.1,15
47,Male,Medium,Medium,Low,50.3,15.2,Combination,100,28.8
25,Male,High,Medium,Low,55.5,26.5,Normal,100,15
51,Female,High,High,Medium,40,16,Oily,100,31
27,Male,High,Medium,Medium,77.5,26.2,Normal,100,15
18,Male,Low,High,Medium,80,22.8,Oily,77.8,15
36,Female,Low,Low,High,24.3,19.8,Combination,32.2,56
22,Male,Low,Low,High,48.7,10.8,Dry,44.3,32
50,Female,Medium,Medium,Medium,61.5,14,Normal,93.6,42.9
23,Female,Low,Low,High,27.9,13.2,Dry,37.9,33
54,Male,Medium,Medium,Low,49,14.9,Normal,99.6,34
34,Male,Low,Low,High,36.8,13.5,Dry,32.9,54
54,Male,Medium,Medium,Low,27.2,25.2,Normal,99.1,36.8
31,Male,Medium,High,Medium,80,22.7,Oily,100,19.2
46,Female,Low,Low,High,47,30,Dry,33.9,66
48,Male,Low,High,Medium,78.6,27.1,Oily,56.8,51.1
43,Male,Medium,High,Low,74.2,21.7,Oily,97.2,30.7
54,Male,High,Medium,Low,45.8,18.7,Normal,100,34
45,Female,Medium,Low,Low,60.4,24.2,Combination,91.2,32.7
50,Male,Medium,High,Low,60,32.6,Oily,89.4,31.2
51,Female,Low,Low,Medium,38.5,26.3,Combination,55.1,55
